#FILE,SEQUENCE,START,END,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,ISOLATE_ID
/home/ryder/AMR_PROJECT/assemblies/11658_8_54.fa,ERZ3164775.62,3410,4246,strB_1,1-837/837,===============,0/0,100.0,100.0,resfinder,M96392,11658_8_54
/home/ryder/AMR_PROJECT/assemblies/11658_8_54.fa,ERZ3164775.62,5639,6838,tet(A)_4,1-1200/1200,===============,0/0,100.0,99.92,resfinder,AJ517790,11658_8_54
/home/ryder/AMR_PROJECT/assemblies/11658_8_54.fa,ERZ3164775.62,7395,7458,catB4_1,443-506/549,............==.,0/0,11.66,100.0,resfinder,EU935739,11658_8_54
/home/ryder/AMR_PROJECT/assemblies/11658_8_54.fa,ERZ3164775.69,4585,4651,catB4_1,442-508/549,............==.,0/0,12.2,100.0,resfinder,EU935739,11658_8_54
/home/ryder/AMR_PROJECT/assemblies/11658_8_54.fa,ERZ3164775.81,1,65,catB4_1,442-506/549,............==.,0/0,11.84,100.0,resfinder,EU935739,11658_8_54
/home/ryder/AMR_PROJECT/assemblies/11658_8_54.fa,ERZ3164775.81,65,437,aadA5_1,1-373/789,========.......,0/0,47.28,100.0,resfinder,AF137361,11658_8_54
/home/ryder/AMR_PROJECT/assemblies/11658_8_54.fa,ERZ3164775.81,568,1041,dfrA17_1,1-474/474,===============,0/0,100.0,100.0,resfinder,FJ460238,11658_8_54
/home/ryder/AMR_PROJECT/assemblies/11658_8_54.fa,ERZ3164775.81,1060,1226,aadA1_1,1-174/972,===...../......,3/7,17.18,95.98,resfinder,X02340,11658_8_54
/home/ryder/AMR_PROJECT/assemblies/11658_8_54.fa,ERZ3164775.81,3019,3085,catB4_1,442-508/549,............==.,0/0,12.2,100.0,resfinder,EU935739,11658_8_54
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.27,1011,1886,blaCTX-M-14_1,1-876/876,===============,0/0,100.0,100.0,resfinder,AF252622,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.28,56367,56445,catB4_1,443-521/549,............===,0/0,14.39,100.0,resfinder,EU935739,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.40,30149,30228,catB4_1,441-520/549,............===,0/0,14.57,100.0,resfinder,EU935739,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.43,4455,5111,QnrS1_1,1-657/657,===============,0/0,100.0,100.0,resfinder,AB187515,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.49,1,78,catB4_1,442-519/549,............===,0/0,14.21,100.0,resfinder,EU935739,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.49,923,2842,tet(M)_8,1-1920/1920,===============,0/0,100.0,96.15,resfinder,X04388,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.49,12731,13930,tet(A)_4,1-1200/1200,===============,0/0,100.0,99.92,resfinder,AJ517790,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.52,1,79,catB4_1,443-521/549,............===,0/0,14.39,100.0,resfinder,EU935739,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.52,1800,3013,floR_2,1-1214/1215,===============,0/0,99.92,98.11,resfinder,AF118107,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.52,5517,6332,sul2_2,1-816/816,===============,0/0,100.0,100.0,resfinder,GQ421466,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.52,8191,8269,catB4_1,442-520/549,............===,0/0,14.39,100.0,resfinder,EU935739,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.53,4713,5612,aac(3)-VIa_1,1-900/900,===============,0/0,100.0,99.78,resfinder,M88012,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.53,5779,6746,aadA1_1,1-972/972,========/======,2/4,99.59,97.33,resfinder,X02340,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.58,4849,4926,catB4_1,443-520/549,............===,0/0,14.21,100.0,resfinder,EU935739,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.6,1,80,catB4_1,442-521/549,............===,0/0,14.57,100.0,resfinder,EU935739,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.78,305,1165,blaTEM-1B_1,1-861/861,===============,0/0,100.0,100.0,resfinder,JF910132,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.84,164,979,aph(3')-Ia_1,1-816/816,===============,0/0,100.0,100.0,resfinder,V00359,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.84,1117,1195,catB4_1,443-521/549,............===,0/0,14.39,100.0,resfinder,EU935739,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.91,714,820,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/11791_3_90.fa,ERZ3166274.24,7866,9065,tet(A)_4,1-1200/1200,===============,0/0,100.0,100.0,resfinder,AJ517790,11791_3_90
/home/ryder/AMR_PROJECT/assemblies/11791_3_90.fa,ERZ3166274.60,4820,4990,aadA1_1,1-175/972,===...../......,2/4,17.59,97.71,resfinder,X02340,11791_3_90
/home/ryder/AMR_PROJECT/assemblies/11791_3_90.fa,ERZ3166274.60,5007,5480,dfrA1_30,1-474/474,===============,0/0,100.0,100.0,resfinder,JQ690541,11791_3_90
/home/ryder/AMR_PROJECT/assemblies/11791_3_90.fa,ERZ3166274.60,5563,6364,aadA1_1,171-972/972,..=============,0/0,82.51,100.0,resfinder,X02340,11791_3_90
/home/ryder/AMR_PROJECT/assemblies/11791_3_90.fa,ERZ3166274.60,6782,7708,sul1_2,1-927/927,===============,0/0,100.0,100.0,resfinder,CP002151,11791_3_90
/home/ryder/AMR_PROJECT/assemblies/11791_3_90.fa,ERZ3166274.77,980,1840,blaTEM-1D_83,1-861/861,===============,0/0,100.0,100.0,resfinder,AF188200,11791_3_90
/home/ryder/AMR_PROJECT/assemblies/11791_3_90.fa,ERZ3166274.77,1859,1965,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,11791_3_90
/home/ryder/AMR_PROJECT/assemblies/11791_3_90.fa,ERZ3166274.77,2745,3560,aph(3')-Ic_1,1-816/816,===============,0/0,100.0,100.0,resfinder,X62115,11791_3_90
/home/ryder/AMR_PROJECT/assemblies/11791_3_90.fa,ERZ3166274.77,3933,4039,catB4_1,443-549/549,............===,0/0,19.49,99.06,resfinder,EU935739,11791_3_90
/home/ryder/AMR_PROJECT/assemblies/11791_3_90.fa,ERZ3166274.77,8299,8958,catA1_1,1-660/660,===============,0/0,100.0,99.85,resfinder,V00622,11791_3_90
/home/ryder/AMR_PROJECT/assemblies/11679_8_57.fa,ERZ3165564.41,215,1075,blaTEM-1C_5,1-861/861,===============,0/0,100.0,100.0,resfinder,FJ560503,11679_8_57
/home/ryder/AMR_PROJECT/assemblies/11679_8_57.fa,ERZ3165564.46,1122,2321,tet(A)_4,1-1200/1200,===============,0/0,100.0,100.0,resfinder,AJ517790,11679_8_57
/home/ryder/AMR_PROJECT/assemblies/11657_7_37.fa,ERZ3165168.119,1,107,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,11657_7_37
/home/ryder/AMR_PROJECT/assemblies/11657_7_37.fa,ERZ3165168.125,1,542,blaTEM-141_1,320-861/861,.....==========,0/0,62.95,100.0,resfinder,AY956335,11657_7_37
/home/ryder/AMR_PROJECT/assemblies/11657_7_37.fa,ERZ3165168.43,9328,10254,sul1_2,1-927/927,===============,0/0,100.0,100.0,resfinder,CP002151,11657_7_37
/home/ryder/AMR_PROJECT/assemblies/11657_7_37.fa,ERZ3165168.43,10672,11639,aadA1_1,1-972/972,========/======,2/4,99.59,99.59,resfinder,X02340,11657_7_37
/home/ryder/AMR_PROJECT/assemblies/11657_7_37.fa,ERZ3165168.43,13394,13460,catB4_1,443-509/549,............==.,0/0,12.2,100.0,resfinder,EU935739,11657_7_37
/home/ryder/AMR_PROJECT/assemblies/11657_7_37.fa,ERZ3165168.58,4615,5000,blaTEM-104_1,1-386/861,=======........,0/0,44.83,100.0,resfinder,AF516719,11657_7_37
/home/ryder/AMR_PROJECT/assemblies/11658_3_72.fa,ERZ3165970.47,4669,4848,aadA1_1,1-187/972,===...../......,3/7,18.52,93.58,resfinder,X02340,11658_3_72
/home/ryder/AMR_PROJECT/assemblies/11658_3_72.fa,ERZ3165970.47,4854,5427,dfrA7_1,1-570/570,========/======,3/4,100.0,98.78,resfinder,AJ419170,11658_3_72
/home/ryder/AMR_PROJECT/assemblies/11658_3_72.fa,ERZ3165970.47,5811,6658,sul1_2,1-848/927,==============.,0/0,91.48,100.0,resfinder,CP002151,11658_3_72
/home/ryder/AMR_PROJECT/assemblies/11658_3_72.fa,ERZ3165970.47,6650,6765,catB4_1,435-549/549,......../...===,1/1,20.95,98.28,resfinder,EU935739,11658_3_72
/home/ryder/AMR_PROJECT/assemblies/11658_3_72.fa,ERZ3165970.47,15498,16697,tet(A)_4,1-1200/1200,===============,0/0,100.0,100.0,resfinder,AJ517790,11658_3_72
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.20,39595,40394,aadA1_1,170-972/972,..======/======,1/3,82.3,99.38,resfinder,X02340,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.20,41060,41533,dfrA1_1,1-474/474,===============,0/0,100.0,100.0,resfinder,X00926,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.69,1,67,catB4_1,443-509/549,............==.,0/0,12.2,100.0,resfinder,EU935739,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.69,1069,1175,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.69,11955,12021,catB4_1,443-509/549,............==.,0/0,12.2,100.0,resfinder,EU935739,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.71,1,67,catB4_1,443-509/549,............==.,0/0,12.2,100.0,resfinder,EU935739,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.71,433,1269,strB_1,1-837/837,===============,0/0,100.0,99.88,resfinder,M96392,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.71,1269,2072,strA_4,1-804/804,===============,0/0,100.0,99.75,resfinder,AF321551,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.71,2133,2948,sul2_2,1-816/816,===============,0/0,100.0,100.0,resfinder,GQ421466,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.71,6926,7786,blaTEM-1B_1,1-861/861,===============,0/0,100.0,100.0,resfinder,JF910132,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_7_93.fa,ERZ3166314.227,153,259,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,11679_7_93
/home/ryder/AMR_PROJECT/assemblies/11679_7_93.fa,ERZ3166314.48,1,68,catB4_1,442-509/549,............==.,0/0,12.39,100.0,resfinder,EU935739,11679_7_93
/home/ryder/AMR_PROJECT/assemblies/11679_7_93.fa,ERZ3166314.58,1,67,catB4_1,443-509/549,............==.,0/0,12.2,100.0,resfinder,EU935739,11679_7_93
/home/ryder/AMR_PROJECT/assemblies/11679_7_93.fa,ERZ3166314.58,73,933,blaTEM-1B_1,1-861/861,===============,0/0,100.0,99.88,resfinder,JF910132,11679_7_93
/home/ryder/AMR_PROJECT/assemblies/11679_7_93.fa,ERZ3166314.59,1832,1998,aadA1_1,1-174/972,===...../......,3/7,17.18,95.98,resfinder,X02340,11679_7_93
/home/ryder/AMR_PROJECT/assemblies/11679_7_93.fa,ERZ3166314.59,2017,2490,dfrA17_1,1-474/474,===============,0/0,100.0,100.0,resfinder,FJ460238,11679_7_93
/home/ryder/AMR_PROJECT/assemblies/11679_7_93.fa,ERZ3166314.59,2621,3409,aadA5_1,1-789/789,===============,0/0,100.0,100.0,resfinder,AF137361,11679_7_93
/home/ryder/AMR_PROJECT/assemblies/11679_7_93.fa,ERZ3166314.59,3869,4795,sul1_2,1-927/927,===============,0/0,100.0,100.0,resfinder,CP002151,11679_7_93
/home/ryder/AMR_PROJECT/assemblies/11679_7_93.fa,ERZ3166314.59,10090,11011,mph(A)_2,1-921/921,========/======,1/1,100.0,99.57,resfinder,U36578,11679_7_93
/home/ryder/AMR_PROJECT/assemblies/11679_7_93.fa,ERZ3166314.64,1,67,catB4_1,443-509/549,............==.,0/0,12.2,100.0,resfinder,EU935739,11679_7_93
/home/ryder/AMR_PROJECT/assemblies/11657_7_51.fa,ERZ3165534.48,15047,15153,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,11657_7_51
/home/ryder/AMR_PROJECT/assemblies/11657_7_51.fa,ERZ3165534.48,17731,18936,tet(B)_4,1-1206/1206,===============,0/0,100.0,100.0,resfinder,AF326777,11657_7_51
/home/ryder/AMR_PROJECT/assemblies/11657_7_51.fa,ERZ3165534.50,16614,17474,blaTEM-1B_1,1-861/861,===============,0/0,100.0,100.0,resfinder,JF910132,11657_7_51
/home/ryder/AMR_PROJECT/assemblies/11657_7_51.fa,ERZ3165534.9,29775,30574,aadA1_1,170-972/972,..======/======,1/3,82.3,99.38,resfinder,X02340,11657_7_51
/home/ryder/AMR_PROJECT/assemblies/11657_7_51.fa,ERZ3165534.9,31240,31713,dfrA1_1,1-474/474,===============,0/0,100.0,100.0,resfinder,X00926,11657_7_51
/home/ryder/AMR_PROJECT/assemblies/11657_6_23.fa,ERZ3164830.119,1,68,catB4_1,442-509/549,............==.,0/0,12.39,100.0,resfinder,EU935739,11657_6_23
/home/ryder/AMR_PROJECT/assemblies/11657_6_23.fa,ERZ3164830.41,303,1163,blaTEM-1B_1,1-861/861,===============,0/0,100.0,100.0,resfinder,JF910132,11657_6_23
/home/ryder/AMR_PROJECT/assemblies/11657_6_23.fa,ERZ3164830.47,270,376,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,11657_6_23
/home/ryder/AMR_PROJECT/assemblies/11657_6_23.fa,ERZ3164830.52,1,66,catB4_1,443-508/549,............==.,0/0,12.02,100.0,resfinder,EU935739,11657_6_23
/home/ryder/AMR_PROJECT/assemblies/11657_6_23.fa,ERZ3164830.52,136,1057,mph(A)_2,1-921/921,========/======,1/1,100.0,99.67,resfinder,U36578,11657_6_23
/home/ryder/AMR_PROJECT/assemblies/11657_6_23.fa,ERZ3164830.52,6352,7278,sul1_2,1-927/927,===============,0/0,100.0,100.0,resfinder,CP002151,11657_6_23
/home/ryder/AMR_PROJECT/assemblies/11657_6_23.fa,ERZ3164830.52,7738,8526,aadA5_1,1-789/789,===============,0/0,100.0,100.0,resfinder,AF137361,11657_6_23
/home/ryder/AMR_PROJECT/assemblies/11657_6_23.fa,ERZ3164830.52,8657,9130,dfrA17_1,1-474/474,===============,0/0,100.0,100.0,resfinder,FJ460238,11657_6_23
/home/ryder/AMR_PROJECT/assemblies/11657_6_23.fa,ERZ3164830.52,9149,9315,aadA1_1,1-174/972,===...../......,3/7,17.18,95.98,resfinder,X02340,11657_6_23
/home/ryder/AMR_PROJECT/assemblies/11657_6_23.fa,ERZ3164830.54,549,1364,sul2_2,1-816/816,===============,0/0,100.0,100.0,resfinder,GQ421466,11657_6_23
/home/ryder/AMR_PROJECT/assemblies/11657_6_23.fa,ERZ3164830.54,1425,2228,strA_4,1-804/804,===============,0/0,100.0,100.0,resfinder,AF321551,11657_6_23
/home/ryder/AMR_PROJECT/assemblies/11657_6_23.fa,ERZ3164830.54,2228,3064,strB_1,1-837/837,===============,0/0,100.0,99.88,resfinder,M96392,11657_6_23
/home/ryder/AMR_PROJECT/assemblies/11657_6_23.fa,ERZ3164830.54,4118,5317,tet(A)_4,1-1200/1200,===============,0/0,100.0,100.0,resfinder,AJ517790,11657_6_23
/home/ryder/AMR_PROJECT/assemblies/11657_6_23.fa,ERZ3164830.54,6725,6791,catB4_1,443-509/549,............==.,0/0,12.2,100.0,resfinder,EU935739,11657_6_23
/home/ryder/AMR_PROJECT/assemblies/11679_4_85.fa,ERZ3166154.35,2459,3426,aadA1_1,1-972/972,========/======,2/4,99.59,99.59,resfinder,X02340,11679_4_85
/home/ryder/AMR_PROJECT/assemblies/11679_4_85.fa,ERZ3166154.35,3844,4770,sul1_2,1-927/927,===============,0/0,100.0,100.0,resfinder,CP002151,11679_4_85
/home/ryder/AMR_PROJECT/assemblies/11679_4_85.fa,ERZ3166154.35,7050,7157,catB4_1,442-549/549,............===,0/0,19.67,100.0,resfinder,EU935739,11679_4_85
/home/ryder/AMR_PROJECT/assemblies/11679_4_85.fa,ERZ3166154.35,10513,11373,blaSHV-102_2,1-861/861,===============,0/0,100.0,99.88,resfinder,EU024485,11679_4_85
/home/ryder/AMR_PROJECT/assemblies/11679_4_85.fa,ERZ3166154.35,12050,12156,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,11679_4_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.106,227,1087,blaTEM-1B_1,1-861/861,===============,0/0,100.0,100.0,resfinder,JF910132,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.106,1627,1709,catB4_1,439-521/549,...........====,0/0,15.12,98.8,resfinder,EU935739,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.109,912,1079,aadA1_1,1-175/972,===...../......,3/7,17.28,96.0,resfinder,X02340,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.109,1086,1568,dfrA14_1,1-483/483,===============,0/0,100.0,99.59,resfinder,DQ388123,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.138,1,90,catB4_1,426-519/549,......../..====,1/4,16.39,93.62,resfinder,EU935739,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.140,1,73,dfrA14_1,411-483/483,............===,0/0,15.11,100.0,resfinder,DQ388123,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.67,1,79,catB4_1,443-521/549,............===,0/0,14.39,100.0,resfinder,EU935739,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.67,10859,10965,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.67,12786,13991,tet(B)_4,1-1206/1206,===============,0/0,100.0,100.0,resfinder,AF326777,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.67,15969,16047,catB4_1,443-521/549,............===,0/0,14.39,100.0,resfinder,EU935739,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.7,139868,140223,tet(34)_1,66-421/465,.=======/=====.,2/2,76.34,75.63,resfinder,AB061440,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.75,1332,2503,tet(A)_4,1-1172/1200,===============,0/0,97.67,99.92,resfinder,AJ517790,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.75,3132,4345,floR_2,1-1214/1215,===============,0/0,99.92,98.19,resfinder,AF118107,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.81,6243,6922,QnrB1_1,1-681/681,========/======,1/1,99.85,99.85,resfinder,EF682133,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.81,7743,7820,catB4_1,443-520/549,............===,0/0,14.21,100.0,resfinder,EU935739,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.86,4832,4909,catB4_1,443-520/549,............===,0/0,14.21,100.0,resfinder,EU935739,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.90,1,79,catB4_1,443-521/549,............===,0/0,14.39,100.0,resfinder,EU935739,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.91,2105,2980,blaCTX-M-15_23,1-876/876,===============,0/0,100.0,100.0,resfinder,DQ302097,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.96,3126,3202,catB4_1,443-519/549,............===,0/0,14.03,100.0,resfinder,EU935739,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.97,84,920,strB_1,1-837/837,===============,0/0,100.0,100.0,resfinder,M96392,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.97,920,1723,strA_4,1-804/804,===============,0/0,100.0,100.0,resfinder,AF321551,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.97,1784,2599,sul2_2,1-816/816,===============,0/0,100.0,99.88,resfinder,GQ421466,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.98,1,520,catB4_1,1-520/549,===============,0/0,94.72,100.0,resfinder,EU935739,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.98,658,1488,blaOXA-1_1,1-831/831,===============,0/0,100.0,100.0,resfinder,J02967,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.98,1619,2218,aac(6')Ib-cr_1,1-600/600,===============,0/0,100.0,100.0,resfinder,DQ303918,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/18090_6_85.fa,ERZ3484533.98,2265,2341,catB4_1,443-519/549,............===,0/0,14.03,100.0,resfinder,EU935739,18090_6_85
/home/ryder/AMR_PROJECT/assemblies/11657_7_72.fa,ERZ3165824.32,16513,16620,catB4_1,442-549/549,............===,0/0,19.67,100.0,resfinder,EU935739,11657_7_72
/home/ryder/AMR_PROJECT/assemblies/11657_7_72.fa,ERZ3165824.49,7310,7982,blaTEM-141_1,189-861/861,...============,0/0,78.16,100.0,resfinder,AY956335,11657_7_72
/home/ryder/AMR_PROJECT/assemblies/11658_5_91.fa,ERZ3165787.5,23241,23596,tet(34)_1,66-421/465,.=======/=====.,2/2,76.34,75.35,resfinder,AB061440,11658_5_91
/home/ryder/AMR_PROJECT/assemblies/11657_7_87.fa,ERZ3166044.125,516,622,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,11657_7_87
/home/ryder/AMR_PROJECT/assemblies/11657_7_87.fa,ERZ3166044.47,1,67,catB4_1,443-509/549,............==.,0/0,12.2,100.0,resfinder,EU935739,11657_7_87
/home/ryder/AMR_PROJECT/assemblies/11657_7_87.fa,ERZ3166044.51,7664,8863,tet(A)_4,1-1200/1200,===============,0/0,100.0,100.0,resfinder,AJ517790,11657_7_87
/home/ryder/AMR_PROJECT/assemblies/11657_7_87.fa,ERZ3166044.68,1,68,catB4_1,442-509/549,............==.,0/0,12.39,100.0,resfinder,EU935739,11657_7_87
/home/ryder/AMR_PROJECT/assemblies/11657_7_87.fa,ERZ3166044.68,76,912,strB_1,1-837/837,===============,0/0,100.0,100.0,resfinder,M96392,11657_7_87
/home/ryder/AMR_PROJECT/assemblies/11657_7_87.fa,ERZ3166044.68,912,1715,strA_4,1-804/804,===============,0/0,100.0,100.0,resfinder,AF321551,11657_7_87
/home/ryder/AMR_PROJECT/assemblies/11657_7_87.fa,ERZ3166044.68,1776,2591,sul2_3,1-816/816,===============,0/0,100.0,100.0,resfinder,HQ840942,11657_7_87
/home/ryder/AMR_PROJECT/assemblies/11657_7_87.fa,ERZ3166044.68,4454,4518,catB4_1,443-507/549,............==.,0/0,11.84,100.0,resfinder,EU935739,11657_7_87
/home/ryder/AMR_PROJECT/assemblies/11657_7_87.fa,ERZ3166044.86,867,1727,blaTEM-1B_1,1-861/861,===============,0/0,100.0,100.0,resfinder,JF910132,11657_7_87
/home/ryder/AMR_PROJECT/assemblies/11658_8_37.fa,ERZ3164506.16,8772,9127,tet(34)_1,66-421/465,.=======/=====.,2/2,76.34,75.35,resfinder,AB061440,11658_8_37
/home/ryder/AMR_PROJECT/assemblies/18090_7_32.fa,ERZ3485427.32,315,1175,blaTEM-1B_1,1-861/861,===============,0/0,100.0,100.0,resfinder,JF910132,18090_7_32
/home/ryder/AMR_PROJECT/assemblies/18090_7_32.fa,ERZ3485427.36,14058,14933,blaCTX-M-27_1,1-876/876,===============,0/0,100.0,100.0,resfinder,EU916273,18090_7_32
/home/ryder/AMR_PROJECT/assemblies/18090_7_32.fa,ERZ3485427.44,122,228,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,18090_7_32
/home/ryder/AMR_PROJECT/assemblies/18090_7_32.fa,ERZ3485427.48,1,76,catB4_1,443-518/549,............===,0/0,13.84,100.0,resfinder,EU935739,18090_7_32
/home/ryder/AMR_PROJECT/assemblies/18090_7_32.fa,ERZ3485427.48,146,1067,mph(A)_2,1-921/921,========/======,1/1,100.0,99.67,resfinder,U36578,18090_7_32
/home/ryder/AMR_PROJECT/assemblies/18090_7_32.fa,ERZ3485427.48,6362,7288,sul1_2,1-927/927,===============,0/0,100.0,100.0,resfinder,CP002151,18090_7_32
/home/ryder/AMR_PROJECT/assemblies/18090_7_32.fa,ERZ3485427.48,7748,8536,aadA5_1,1-789/789,===============,0/0,100.0,100.0,resfinder,AF137361,18090_7_32
/home/ryder/AMR_PROJECT/assemblies/18090_7_32.fa,ERZ3485427.48,8667,9140,dfrA17_1,1-474/474,===============,0/0,100.0,100.0,resfinder,FJ460238,18090_7_32
/home/ryder/AMR_PROJECT/assemblies/18090_7_32.fa,ERZ3485427.48,9159,9325,aadA1_1,1-174/972,===...../......,3/7,17.18,95.98,resfinder,X02340,18090_7_32
/home/ryder/AMR_PROJECT/assemblies/18090_7_32.fa,ERZ3485427.50,561,1376,sul2_2,1-816/816,===============,0/0,100.0,100.0,resfinder,GQ421466,18090_7_32
/home/ryder/AMR_PROJECT/assemblies/18090_7_32.fa,ERZ3485427.50,1437,2240,strA_4,1-804/804,===============,0/0,100.0,100.0,resfinder,AF321551,18090_7_32
/home/ryder/AMR_PROJECT/assemblies/18090_7_32.fa,ERZ3485427.50,2240,3076,strB_1,1-837/837,===============,0/0,100.0,99.88,resfinder,M96392,18090_7_32
/home/ryder/AMR_PROJECT/assemblies/18090_7_32.fa,ERZ3485427.50,4130,5329,tet(A)_4,1-1200/1200,===============,0/0,100.0,100.0,resfinder,AJ517790,18090_7_32
/home/ryder/AMR_PROJECT/assemblies/18090_7_32.fa,ERZ3485427.50,6737,6815,catB4_1,443-521/549,............===,0/0,14.39,100.0,resfinder,EU935739,18090_7_32
/home/ryder/AMR_PROJECT/assemblies/18090_7_32.fa,ERZ3485427.75,115,975,aac(3)-IId_1,1-861/861,===============,0/0,100.0,99.88,resfinder,EU022314,18090_7_32
