#FILE,SEQUENCE,START,END,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,ISOLATE_ID
/home/ryder/AMR_PROJECT/assemblies/11791_3_74.fa,ERZ3166178.41,14733,15414,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11791_3_74
/home/ryder/AMR_PROJECT/assemblies/11791_3_74.fa,ERZ3166178.70,1075,1336,Col(MG828)_1,1-262/262,===============,0/0,100.0,91.98,plasmidfinder,NC_008486,11791_3_74
/home/ryder/AMR_PROJECT/assemblies/11657_7_58.fa,ERZ3165642.32,4049,4422,IncX1_1,1-374/374,===============,0/0,100.0,98.66,plasmidfinder,EU370913,11657_7_58
/home/ryder/AMR_PROJECT/assemblies/11657_7_58.fa,ERZ3165642.32,5069,5411,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,11657_7_58
/home/ryder/AMR_PROJECT/assemblies/11657_7_58.fa,ERZ3165642.47,3388,3648,IncFII_1,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AY458016,11657_7_58
/home/ryder/AMR_PROJECT/assemblies/11657_7_58.fa,ERZ3165642.60,4252,4639,IncFIA_1,1-388/388,===============,0/0,100.0,99.74,plasmidfinder,AP001918,11657_7_58
/home/ryder/AMR_PROJECT/assemblies/11657_7_58.fa,ERZ3165642.95,126,384,Col(MG828)_1,1-260/262,========/======,1/1,98.85,95.0,plasmidfinder,NC_008486,11657_7_58
/home/ryder/AMR_PROJECT/assemblies/11657_7_58.fa,ERZ3165642.98,125,386,Col(MG828)_1,1-262/262,===============,0/0,100.0,93.13,plasmidfinder,NC_008486,11657_7_58
/home/ryder/AMR_PROJECT/assemblies/11658_4_89.fa,ERZ3166020.23,10295,10976,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.24,plasmidfinder,AP001918,11658_4_89
/home/ryder/AMR_PROJECT/assemblies/11658_4_89.fa,ERZ3166020.25,7339,7837,IncFIC(FII)_1,1-499/499,===============,0/0,100.0,98.4,plasmidfinder,AP001918,11658_4_89
/home/ryder/AMR_PROJECT/assemblies/11658_4_89.fa,ERZ3166020.31,42342,42483,IncI1_1_Alpha,1-142/142,===============,0/0,100.0,100.0,plasmidfinder,AP005147,11658_4_89
/home/ryder/AMR_PROJECT/assemblies/11791_7_45.fa,ERZ3165192.34,13885,14143,IncFII(29)_1_pUTI89,1-259/259,===============,0/0,100.0,99.61,plasmidfinder,CP003035,11791_7_45
/home/ryder/AMR_PROJECT/assemblies/11791_7_45.fa,ERZ3165192.39,8499,9180,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11791_7_45
/home/ryder/AMR_PROJECT/assemblies/11791_7_45.fa,ERZ3165192.46,3555,3708,Col156_1,1-154/154,===============,0/0,100.0,98.7,plasmidfinder,NC_009781,11791_7_45
/home/ryder/AMR_PROJECT/assemblies/11791_6_13.fa,ERZ3165001.41,5980,6661,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,99.12,plasmidfinder,AP001918,11791_6_13
/home/ryder/AMR_PROJECT/assemblies/11791_6_13.fa,ERZ3165001.43,5209,5707,IncFIC(FII)_1,1-499/499,========/======,4/4,99.6,84.43,plasmidfinder,AP001918,11791_6_13
/home/ryder/AMR_PROJECT/assemblies/11791_6_13.fa,ERZ3165001.65,3928,4191,IncQ1_1,1-264/450,=========......,0/0,58.67,99.62,plasmidfinder,HE654726,11791_6_13
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.18,26572,27456,p0111_1,1-885/885,===============,0/0,100.0,99.1,plasmidfinder,AP010962,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.34,38212,38708,IncFIC(FII)_1,1-499/499,========/======,1/2,99.6,95.59,plasmidfinder,AP001918,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.43,12139,12293,IncB/O/K/Z_2,1-154/160,========/======,1/1,96.25,96.13,plasmidfinder,GU256641,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.45,1914,2595,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.56,5089,5462,IncX1_1,1-374/374,===============,0/0,100.0,98.66,plasmidfinder,EU370913,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.57,5421,5521,ColRNAI_1,31-130/130,...=====/======,1/1,76.92,87.13,plasmidfinder,DQ298019,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.59,1869,2129,IncFII_1,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AY458016,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.60,1272,1402,ColRNAI_1,1-130/130,========/======,1/1,100.0,90.08,plasmidfinder,DQ298019,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.62,1826,2032,Col8282_1,1-207/207,===============,0/0,100.0,100.0,plasmidfinder,DQ995353,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.74,2070,2166,ColRNAI_1,35-130/130,...=====/======,1/1,73.85,85.57,plasmidfinder,DQ298019,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/18090_8_26.fa,ERZ3486594.93,356,617,Col(MG828)_1,1-262/262,===============,0/0,100.0,94.28,plasmidfinder,NC_008486,18090_8_26
/home/ryder/AMR_PROJECT/assemblies/11658_5_80.fa,ERZ3165304.38,40252,40510,IncFII(29)_1_pUTI89,1-259/259,===============,0/0,100.0,99.61,plasmidfinder,CP003035,11658_5_80
/home/ryder/AMR_PROJECT/assemblies/11658_5_80.fa,ERZ3165304.52,19692,20373,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11658_5_80
/home/ryder/AMR_PROJECT/assemblies/11658_5_80.fa,ERZ3165304.73,3550,3691,Col156_1,13-154/154,.==============,0/0,92.21,98.59,plasmidfinder,NC_009781,11658_5_80
/home/ryder/AMR_PROJECT/assemblies/11658_5_80.fa,ERZ3165304.90,3929,4378,IncQ1_1,1-450/450,===============,0/0,100.0,100.0,plasmidfinder,HE654726,11658_5_80
/home/ryder/AMR_PROJECT/assemblies/11658_5_80.fa,ERZ3165304.95,3593,3794,Col8282_1,4-205/207,===============,0/0,97.58,89.6,plasmidfinder,DQ995353,11658_5_80
/home/ryder/AMR_PROJECT/assemblies/11679_6_91.fa,ERZ3166251.153,517,709,Col(BS512)_1__NC_010656_dupe,1-193/193,===============,0/0,100.0,100.0,plasmidfinder,,11679_6_91
/home/ryder/AMR_PROJECT/assemblies/11679_6_91.fa,ERZ3166251.153,781,1013,Col(BS512)_1,1-233/233,===============,0/0,100.0,100.0,plasmidfinder,NC_010656,11679_6_91
/home/ryder/AMR_PROJECT/assemblies/11679_6_91.fa,ERZ3166251.165,928,1189,Col(MG828)_1,1-262/262,===============,0/0,100.0,93.51,plasmidfinder,NC_008486,11679_6_91
/home/ryder/AMR_PROJECT/assemblies/11679_6_91.fa,ERZ3166251.28,18342,18603,IncFII(pRSB107)_1_pRSB107,1-261/261,========/======,1/1,100.0,96.18,plasmidfinder,AJ851089,11679_6_91
/home/ryder/AMR_PROJECT/assemblies/11679_6_91.fa,ERZ3166251.28,22158,22275,ColRNAI_1,1-118/130,==============.,0/0,90.77,90.68,plasmidfinder,DQ298019,11679_6_91
/home/ryder/AMR_PROJECT/assemblies/11679_6_91.fa,ERZ3166251.28,28801,28931,ColRNAI_1,1-130/130,========/======,1/1,100.0,88.55,plasmidfinder,DQ298019,11679_6_91
/home/ryder/AMR_PROJECT/assemblies/11679_6_91.fa,ERZ3166251.91,6820,6973,Col156_1,1-154/154,===============,0/0,100.0,94.81,plasmidfinder,NC_009781,11679_6_91
/home/ryder/AMR_PROJECT/assemblies/11679_6_91.fa,ERZ3166251.94,3399,4080,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11679_6_91
/home/ryder/AMR_PROJECT/assemblies/11658_4_67.fa,ERZ3165730.109,3550,3756,IncFIC(FII)_1,93-299/499,..=======......,0/0,41.48,89.86,plasmidfinder,AP001918,11658_4_67
/home/ryder/AMR_PROJECT/assemblies/11658_4_67.fa,ERZ3165730.131,1224,1456,Col(BS512)_1,1-233/233,===============,0/0,100.0,100.0,plasmidfinder,NC_010656,11658_4_67
/home/ryder/AMR_PROJECT/assemblies/11658_4_67.fa,ERZ3165730.131,1528,1720,Col(BS512)_1__NC_010656_dupe,1-193/193,===============,0/0,100.0,100.0,plasmidfinder,,11658_4_67
/home/ryder/AMR_PROJECT/assemblies/11658_4_67.fa,ERZ3165730.147,356,742,IncFIA(HI1)_1_HI1,1-388/388,========/======,1/1,99.74,98.45,plasmidfinder,AF250878,11658_4_67
/home/ryder/AMR_PROJECT/assemblies/11658_4_67.fa,ERZ3165730.149,1,409,IncFIC(FII)_1,93-499/499,..======/======,4/4,81.36,81.22,plasmidfinder,AP001918,11658_4_67
/home/ryder/AMR_PROJECT/assemblies/11658_4_67.fa,ERZ3165730.202,1,159,IncFIC(FII)_1,1-159/499,=====..........,0/0,31.86,93.71,plasmidfinder,AP001918,11658_4_67
/home/ryder/AMR_PROJECT/assemblies/11658_4_67.fa,ERZ3165730.25,3943,4093,IncB/O/K/Z_1,1-151/151,===============,0/0,100.0,99.34,plasmidfinder,CU928147,11658_4_67
/home/ryder/AMR_PROJECT/assemblies/11658_4_67.fa,ERZ3165730.57,800,1564,IncY_1,1-765/765,===============,0/0,100.0,98.82,plasmidfinder,K02380,11658_4_67
/home/ryder/AMR_PROJECT/assemblies/11658_4_67.fa,ERZ3165730.79,1902,2583,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11658_4_67
/home/ryder/AMR_PROJECT/assemblies/11658_4_67.fa,ERZ3165730.80,3694,4143,IncQ1_1,1-450/450,===============,0/0,100.0,100.0,plasmidfinder,HE654726,11658_4_67
/home/ryder/AMR_PROJECT/assemblies/11658_4_67.fa,ERZ3165730.83,6073,6456,IncFIA_1,5-388/388,===============,0/0,98.97,99.74,plasmidfinder,AP001918,11658_4_67
/home/ryder/AMR_PROJECT/assemblies/11658_4_67.fa,ERZ3165730.97,945,1098,Col156_1,1-154/154,===============,0/0,100.0,94.81,plasmidfinder,NC_009781,11658_4_67
/home/ryder/AMR_PROJECT/assemblies/12045_3_62.fa,ERZ3175877.35,10446,10704,IncFII(29)_1_pUTI89,1-259/259,===============,0/0,100.0,99.61,plasmidfinder,CP003035,12045_3_62
/home/ryder/AMR_PROJECT/assemblies/12045_3_62.fa,ERZ3175877.38,8466,8607,IncI1_1_Alpha,1-142/142,===============,0/0,100.0,97.89,plasmidfinder,AP005147,12045_3_62
/home/ryder/AMR_PROJECT/assemblies/12045_3_62.fa,ERZ3175877.45,6820,6973,Col156_1,1-154/154,===============,0/0,100.0,98.7,plasmidfinder,NC_009781,12045_3_62
/home/ryder/AMR_PROJECT/assemblies/12045_3_62.fa,ERZ3175877.51,1024,1705,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,12045_3_62
/home/ryder/AMR_PROJECT/assemblies/12045_3_62.fa,ERZ3175877.53,1345,1475,ColRNAI_1,1-130/130,========/======,1/1,100.0,88.55,plasmidfinder,DQ298019,12045_3_62
/home/ryder/AMR_PROJECT/assemblies/11679_6_24.fa,ERZ3165051.107,767,1448,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11679_6_24
/home/ryder/AMR_PROJECT/assemblies/11679_6_24.fa,ERZ3165051.112,1543,1745,Col(MG828)_1,60-262/262,...============,0/0,77.48,93.6,plasmidfinder,NC_008486,11679_6_24
/home/ryder/AMR_PROJECT/assemblies/11679_6_24.fa,ERZ3165051.21,74119,74278,IncB/O/K/Z_2,1-160/160,===============,0/0,100.0,100.0,plasmidfinder,GU256641,11679_6_24
/home/ryder/AMR_PROJECT/assemblies/11679_6_24.fa,ERZ3165051.87,1,73,Col156_1,1-73/154,========.......,0/0,47.4,100.0,plasmidfinder,NC_009781,11679_6_24
/home/ryder/AMR_PROJECT/assemblies/11679_6_24.fa,ERZ3165051.87,5650,5791,Col156_1,11-152/154,.==============,0/0,92.21,97.89,plasmidfinder,NC_009781,11679_6_24
/home/ryder/AMR_PROJECT/assemblies/11679_6_24.fa,ERZ3165051.90,1,73,Col156_1,1-73/154,========.......,0/0,47.4,97.26,plasmidfinder,NC_009781,11679_6_24
/home/ryder/AMR_PROJECT/assemblies/11679_6_24.fa,ERZ3165051.90,5100,5243,Col156_1,11-154/154,.==============,0/0,93.51,97.92,plasmidfinder,NC_009781,11679_6_24
/home/ryder/AMR_PROJECT/assemblies/11679_6_24.fa,ERZ3165051.93,598,717,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,11679_6_24
/home/ryder/AMR_PROJECT/assemblies/11679_6_24.fa,ERZ3165051.99,3201,3331,ColRNAI_1,1-130/130,========/======,1/1,100.0,87.79,plasmidfinder,DQ298019,11679_6_24
/home/ryder/AMR_PROJECT/assemblies/11679_7_85.fa,ERZ3166235.32,40093,40351,IncFII(29)_1_pUTI89,1-259/259,===============,0/0,100.0,99.61,plasmidfinder,CP003035,11679_7_85
/home/ryder/AMR_PROJECT/assemblies/11679_7_85.fa,ERZ3166235.41,8442,9123,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11679_7_85
/home/ryder/AMR_PROJECT/assemblies/11679_7_85.fa,ERZ3166235.49,3800,3953,Col156_1,1-154/154,===============,0/0,100.0,98.7,plasmidfinder,NC_009781,11679_7_85
/home/ryder/AMR_PROJECT/assemblies/11679_5_34.fa,ERZ3165462.14,39157,39716,IncFIB(pKPHS1)_1_pKPHS1,1-560/560,========/======,6/14,98.75,76.01,plasmidfinder,CP003223,11679_5_34
/home/ryder/AMR_PROJECT/assemblies/11679_5_34.fa,ERZ3165462.26,10771,11267,IncFIC(FII)_1,1-499/499,========/======,1/2,99.6,95.59,plasmidfinder,AP001918,11679_5_34
/home/ryder/AMR_PROJECT/assemblies/11679_5_34.fa,ERZ3165462.32,2508,3189,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,97.36,plasmidfinder,AP001918,11679_5_34
/home/ryder/AMR_PROJECT/assemblies/11679_5_34.fa,ERZ3165462.36,1695,1847,Col(MG828)_1,4-156/262,========/=.....,2/2,58.02,83.12,plasmidfinder,NC_008486,11679_5_34
/home/ryder/AMR_PROJECT/assemblies/11679_5_34.fa,ERZ3165462.36,2566,3277,IncX4_2,1-712/712,===============,0/0,100.0,99.02,plasmidfinder,FN543504,11679_5_34
/home/ryder/AMR_PROJECT/assemblies/11679_5_34.fa,ERZ3165462.81,1075,1336,Col(MG828)_1,1-262/262,===============,0/0,100.0,91.98,plasmidfinder,NC_008486,11679_5_34
/home/ryder/AMR_PROJECT/assemblies/11657_5_56.fa,ERZ3165562.23,18626,18785,IncB/O/K/Z_2,1-160/160,===============,0/0,100.0,100.0,plasmidfinder,GU256641,11657_5_56
/home/ryder/AMR_PROJECT/assemblies/11657_5_56.fa,ERZ3165562.29,13885,14143,IncFII(29)_1_pUTI89,1-259/259,===============,0/0,100.0,99.61,plasmidfinder,CP003035,11657_5_56
/home/ryder/AMR_PROJECT/assemblies/11657_5_56.fa,ERZ3165562.46,8166,8847,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11657_5_56
/home/ryder/AMR_PROJECT/assemblies/11657_5_56.fa,ERZ3165562.51,3638,3791,Col156_1,1-154/154,===============,0/0,100.0,98.7,plasmidfinder,NC_009781,11657_5_56
/home/ryder/AMR_PROJECT/assemblies/11658_7_88.fa,ERZ3166110.30,21053,21734,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11658_7_88
/home/ryder/AMR_PROJECT/assemblies/11658_7_88.fa,ERZ3166110.42,17269,17767,IncFIC(FII)_1,1-499/499,========/======,4/4,99.6,84.23,plasmidfinder,AP001918,11658_7_88
/home/ryder/AMR_PROJECT/assemblies/11679_8_16.fa,ERZ3164985.127,1240,1501,Col(MG828)_1,1-262/262,===============,0/0,100.0,93.51,plasmidfinder,NC_008486,11679_8_16
/home/ryder/AMR_PROJECT/assemblies/11679_8_16.fa,ERZ3164985.185,236,495,Col(MG828)_1,1-262/262,========/======,5/6,98.47,85.98,plasmidfinder,NC_008486,11679_8_16
/home/ryder/AMR_PROJECT/assemblies/11679_8_16.fa,ERZ3164985.65,1091,1221,ColRNAI_1,1-130/130,========/======,1/1,100.0,86.26,plasmidfinder,DQ298019,11679_8_16
/home/ryder/AMR_PROJECT/assemblies/11679_8_16.fa,ERZ3164985.69,1465,1961,IncFIC(FII)_1,1-499/499,========/======,1/2,99.6,95.59,plasmidfinder,AP001918,11679_8_16
/home/ryder/AMR_PROJECT/assemblies/11679_8_16.fa,ERZ3164985.70,477,628,Col156_1,1-152/154,===============,0/0,98.7,90.79,plasmidfinder,NC_009781,11679_8_16
/home/ryder/AMR_PROJECT/assemblies/11679_8_16.fa,ERZ3164985.74,1723,2404,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11679_8_16
/home/ryder/AMR_PROJECT/assemblies/11679_8_16.fa,ERZ3164985.78,3591,3795,Col8282_1,1-205/207,===============,0/0,99.03,89.27,plasmidfinder,DQ995353,11679_8_16
/home/ryder/AMR_PROJECT/assemblies/11679_8_16.fa,ERZ3164985.82,2123,2253,ColRNAI_1,1-130/130,========/======,1/1,100.0,88.55,plasmidfinder,DQ298019,11679_8_16
/home/ryder/AMR_PROJECT/assemblies/11679_8_16.fa,ERZ3164985.83,2418,2678,IncFII_1,1-261/261,===============,0/0,100.0,99.62,plasmidfinder,AY458016,11679_8_16
/home/ryder/AMR_PROJECT/assemblies/11679_8_16.fa,ERZ3164985.86,2406,2559,Col156_1,1-154/154,===============,0/0,100.0,94.16,plasmidfinder,NC_009781,11679_8_16
/home/ryder/AMR_PROJECT/assemblies/11679_8_16.fa,ERZ3164985.90,2493,2685,Col(MP18)_1,1-193/193,===============,0/0,100.0,99.48,plasmidfinder,NC_013652,11679_8_16
/home/ryder/AMR_PROJECT/assemblies/11657_6_76.fa,ERZ3165972.103,1100,1358,Col(MG828)_1,1-260/262,========/======,1/1,98.85,95.77,plasmidfinder,NC_008486,11657_6_76
/home/ryder/AMR_PROJECT/assemblies/11657_6_76.fa,ERZ3165972.11,58571,59019,IncQ1_1,1-449/450,========/======,2/2,99.56,78.0,plasmidfinder,HE654726,11657_6_76
/home/ryder/AMR_PROJECT/assemblies/11657_6_76.fa,ERZ3165972.30,14952,15210,IncFII(29)_1_pUTI89,1-259/259,===============,0/0,100.0,99.61,plasmidfinder,CP003035,11657_6_76
/home/ryder/AMR_PROJECT/assemblies/11657_6_76.fa,ERZ3165972.47,13141,13822,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11657_6_76
/home/ryder/AMR_PROJECT/assemblies/11657_6_76.fa,ERZ3165972.56,6753,6906,Col156_1,1-154/154,===============,0/0,100.0,98.7,plasmidfinder,NC_009781,11657_6_76
/home/ryder/AMR_PROJECT/assemblies/11657_6_76.fa,ERZ3165972.68,5783,5913,ColRNAI_1,1-130/130,========/======,1/1,100.0,88.55,plasmidfinder,DQ298019,11657_6_76
/home/ryder/AMR_PROJECT/assemblies/11657_6_76.fa,ERZ3165972.73,5182,5333,Col156_1,1-152/154,===============,0/0,98.7,90.79,plasmidfinder,NC_009781,11657_6_76
/home/ryder/AMR_PROJECT/assemblies/11679_6_76.fa,ERZ3166047.25,13908,14169,IncFII(pHN7A8)_1_pHN7A8,1-260/260,========/======,2/2,100.0,96.56,plasmidfinder,JN232517,11679_6_76
/home/ryder/AMR_PROJECT/assemblies/11679_6_76.fa,ERZ3166047.88,9,270,Col(MG828)_1,1-262/262,===============,0/0,100.0,92.75,plasmidfinder,NC_008486,11679_6_76
/home/ryder/AMR_PROJECT/assemblies/11679_6_35.fa,ERZ3165166.111,796,915,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,11679_6_35
/home/ryder/AMR_PROJECT/assemblies/11679_6_35.fa,ERZ3165166.116,736,866,ColRNAI_1,1-130/130,========/======,1/1,100.0,87.79,plasmidfinder,DQ298019,11679_6_35
/home/ryder/AMR_PROJECT/assemblies/11679_6_35.fa,ERZ3165166.34,13885,14143,IncFII(29)_1_pUTI89,1-259/259,===============,0/0,100.0,99.61,plasmidfinder,CP003035,11679_6_35
/home/ryder/AMR_PROJECT/assemblies/11679_6_35.fa,ERZ3165166.84,8995,9676,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11679_6_35
/home/ryder/AMR_PROJECT/assemblies/11658_3_65.fa,ERZ3165842.51,2062,2743,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11658_3_65
/home/ryder/AMR_PROJECT/assemblies/11658_3_65.fa,ERZ3165842.57,3433,3820,IncFIA_1,1-388/388,===============,0/0,100.0,99.74,plasmidfinder,AP001918,11658_3_65
/home/ryder/AMR_PROJECT/assemblies/11679_7_10.fa,ERZ3164804.23,47672,48170,IncFIC(FII)_1,1-499/499,===============,0/0,100.0,98.4,plasmidfinder,AP001918,11679_7_10
/home/ryder/AMR_PROJECT/assemblies/11679_7_10.fa,ERZ3164804.49,562,823,Col(MG828)_1,1-262/262,===============,0/0,100.0,93.51,plasmidfinder,NC_008486,11679_7_10
/home/ryder/AMR_PROJECT/assemblies/11679_8_58.fa,ERZ3165566.101,3612,3816,Col8282_1,1-205/207,===============,0/0,99.03,89.27,plasmidfinder,DQ995353,11679_8_58
/home/ryder/AMR_PROJECT/assemblies/11679_8_58.fa,ERZ3165566.126,767,1026,Col(MG828)_1,1-260/262,===============,0/0,99.24,95.0,plasmidfinder,NC_008486,11679_8_58
/home/ryder/AMR_PROJECT/assemblies/11679_8_58.fa,ERZ3165566.32,43087,43241,IncB/O/K/Z_2,1-154/160,========/======,3/3,95.62,94.87,plasmidfinder,GU256641,11679_8_58
/home/ryder/AMR_PROJECT/assemblies/11679_8_58.fa,ERZ3165566.65,4913,5594,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11679_8_58
/home/ryder/AMR_PROJECT/assemblies/11679_8_58.fa,ERZ3165566.68,3550,3691,Col156_1,13-154/154,.==============,0/0,92.21,98.59,plasmidfinder,NC_009781,11679_8_58
/home/ryder/AMR_PROJECT/assemblies/11679_8_58.fa,ERZ3165566.77,3391,3649,IncFII(29)_1_pUTI89,1-259/259,===============,0/0,100.0,99.61,plasmidfinder,CP003035,11679_8_58
/home/ryder/AMR_PROJECT/assemblies/11657_7_35.fa,ERZ3165114.21,20977,21118,IncI1_1_Alpha,1-142/142,===============,0/0,100.0,99.3,plasmidfinder,AP005147,11657_7_35
/home/ryder/AMR_PROJECT/assemblies/11791_7_23.fa,ERZ3164711.25,60786,60940,IncB/O/K/Z_2,1-154/160,========/======,1/1,96.25,96.13,plasmidfinder,GU256641,11791_7_23
/home/ryder/AMR_PROJECT/assemblies/11791_7_23.fa,ERZ3164711.29,1500,1758,IncFII(29)_1_pUTI89,1-259/259,===============,0/0,100.0,99.61,plasmidfinder,CP003035,11791_7_23
/home/ryder/AMR_PROJECT/assemblies/11791_7_23.fa,ERZ3164711.47,8166,8847,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11791_7_23
/home/ryder/AMR_PROJECT/assemblies/11791_7_23.fa,ERZ3164711.51,6753,6906,Col156_1,1-154/154,===============,0/0,100.0,98.7,plasmidfinder,NC_009781,11791_7_23
/home/ryder/AMR_PROJECT/assemblies/11791_3_92.fa,ERZ3166287.28,53804,54064,IncFII_1,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AY458016,11791_3_92
/home/ryder/AMR_PROJECT/assemblies/11791_3_92.fa,ERZ3166287.33,26178,26551,IncX4_1,1-374/374,===============,0/0,100.0,100.0,plasmidfinder,CP002895,11791_3_92
/home/ryder/AMR_PROJECT/assemblies/11791_3_92.fa,ERZ3166287.38,1902,2583,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.24,plasmidfinder,AP001918,11791_3_92
/home/ryder/AMR_PROJECT/assemblies/11791_3_92.fa,ERZ3166287.46,974,1104,ColRNAI_1,1-130/130,========/======,1/1,100.0,88.55,plasmidfinder,DQ298019,11791_3_92
/home/ryder/AMR_PROJECT/assemblies/11791_3_92.fa,ERZ3166287.61,1077,1338,Col(MG828)_1,1-262/262,===============,0/0,100.0,93.51,plasmidfinder,NC_008486,11791_3_92
/home/ryder/AMR_PROJECT/assemblies/11658_8_51.fa,ERZ3164735.100,4577,4696,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,11658_8_51
/home/ryder/AMR_PROJECT/assemblies/11658_8_51.fa,ERZ3164735.103,4204,4357,Col156_1,1-154/154,===============,0/0,100.0,94.81,plasmidfinder,NC_009781,11658_8_51
/home/ryder/AMR_PROJECT/assemblies/11658_8_51.fa,ERZ3164735.111,3543,3673,ColRNAI_1,1-130/130,========/======,1/1,100.0,87.79,plasmidfinder,DQ298019,11658_8_51
/home/ryder/AMR_PROJECT/assemblies/11658_8_51.fa,ERZ3164735.25,15878,16136,IncFII(29)_1_pUTI89,1-259/259,===============,0/0,100.0,100.0,plasmidfinder,CP003035,11658_8_51
/home/ryder/AMR_PROJECT/assemblies/11658_8_51.fa,ERZ3164735.74,11214,11895,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11658_8_51
/home/ryder/AMR_PROJECT/assemblies/11658_8_51.fa,ERZ3164735.90,6672,6825,Col156_1,1-154/154,===============,0/0,100.0,94.81,plasmidfinder,NC_009781,11658_8_51
/home/ryder/AMR_PROJECT/assemblies/11658_8_51.fa,ERZ3164735.97,5473,5624,Col156_1,1-152/154,===============,0/0,98.7,90.79,plasmidfinder,NC_009781,11658_8_51
/home/ryder/AMR_PROJECT/assemblies/18090_7_40.fa,ERZ3485533.38,5448,5698,IncR_1,1-251/251,===============,0/0,100.0,100.0,plasmidfinder,DQ449578,18090_7_40
/home/ryder/AMR_PROJECT/assemblies/18090_7_40.fa,ERZ3485533.51,1,257,IncFII(pSE11)_1_pSE11,1-262/264,========/======,3/5,97.35,92.75,plasmidfinder,AP009242,18090_7_40
/home/ryder/AMR_PROJECT/assemblies/18090_7_40.fa,ERZ3485533.52,1913,2594,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,18090_7_40
/home/ryder/AMR_PROJECT/assemblies/18090_7_40.fa,ERZ3485533.57,3877,4133,IncFII(pSE11)_1_pSE11,1-262/264,========/======,3/5,97.35,95.42,plasmidfinder,AP009242,18090_7_40
/home/ryder/AMR_PROJECT/assemblies/18090_7_40.fa,ERZ3485533.59,307,435,ColRNAI_1,1-128/130,========/======,1/1,98.46,82.95,plasmidfinder,DQ298019,18090_7_40
